dt,id,name,lat,lon,t,rt,dp,vsby,wdir,wspd,gdir,gspd
2022-11-14 05:59:55,87,Presque Isle # 32,45.331,-83.5754,28,NA,23,3,305,2,287,5
2022-11-14 05:59:59,88,Silver City,46.83028,-89.56828,26,NA,20,10,184,2,192,5
2022-11-14 06:00:01,89,T22 Blaney Park,46.1006,-85.9267,20,NA,18,10,283,0,280,1
2022-11-14 06:00:03,90,I94MM0844B Galesburg,42.271174,-85.441124,33,NA,29,10,153,0,121,2
2022-11-14 05:59:55,91,Gaylord West AWS#1,45.061387,-84.782222,NA,30,NA,NA,NA,NA,NA,NA
2022-11-14 05:59:54,94,Kalamazoo,42.23807,-85.677811,32,NA,28,12,NA,NA,NA,NA
2022-11-14 07:00:05,95,Fife Lake,44.5123,-85.4022,25,NA,23,10,90,0,183,1
2022-11-14 07:00:09,96,MANISTEE Site # 8,44.2198,-86.3088,28,NA,28,7,360,0,77,1
2022-11-14 06:00:21,97,MI-03 US-31 at 31BR,43.25075,-86.20448,33,38,24,12,NA,NA,NA,NA
2022-11-14 06:58:47,98,MI-03 Coopersville,43.05335,-85.90804,33,39,27,12,77,1,71,3
2022-11-14 06:00:14,99,MI-03 US-31 at I-96,43.17153,-86.20579,33,38,24,12,346,2,354,4
2022-11-14 06:59:58,103,I-75 @ Square Lake Road,42.614312,-83.233604,28,23,19,NA,15,1,29,4
2022-11-14 07:00:06,110,Escanaba River Bridge,45.794878,-87.07607,23,19,19,12,335,1,341,4
2022-11-14 05:59:59,121,MDOT site,44.7556,-85.51966,29,30,26,12,193,2,167,5
2022-11-14 06:00:08,124,ESS 1 MM-22 AT NORTH EAGLE HWY,45.05765,-85.69938,29,66,26,12,101,1,103,3
2022-11-14 06:00:07,125,ESS 2 - M-32 AT COUNTY RD 491,44.96178,-84.28186,25,33,21,12,NA,NA,NA,NA
2022-11-14 06:00:02,126,ESS 3  I-75 NORTH OF EXIT 215,44.28402,-84.32824,NA,27,NA,NA,NA,NA,NA,NA
2022-11-14 07:00:04,127,BDWS BRIDGE 1 - E 50 RD - US 131 M-MM 174.2,44.17932,-85.42504,NA,28,NA,NA,NA,NA,NA,NA
2022-11-14 07:00:08,128,B-2  M115 at N River Road,43.979868,-85.083738,26,32,23,12,0,0,0,1
2022-11-14 07:00:08,132,B-3  M-20 at Costabella Ave,43.595634,-85.085774,27,30,23,12,81,1,196,2
2022-11-14 07:00:07,133,B-8  US-10 at M-47,43.59716,-84.139437,24,25,19,12,287,2,290,4
2022-11-14 07:00:03,134,B-15,43.177376,-83.769255,26,25,19,12,301,0,282,1
2022-11-14 06:58:15,135,B-17,42.80168,-83.730006,29,28,23,12,288,NA,319,4
2022-11-14 06:00:02,136,B-19,43.009118,-83.679774,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 06:00:01,137,B-21  I-69 at M-24,43.024745,-83.322205,NA,16,NA,NA,NA,NA,NA,NA
2022-11-14 07:00:08,138,B-22 WB I-69 Rest Area W of Capac,42.992582,-82.959523,25,26,17,12,107,0,94,2
2022-11-14 07:00:08,139, B-27 I-75 at Zilwaukee Bridge,43.48901,-83.925009,25,20,20,12,323,1,314,2
2022-11-14 06:00:08,140,B-99 I-675 at Henry Marsh Bridge,43.440276,-83.948587,25,21,20,12,204,1,187,2
2022-11-14 05:59:59,141,M-1,42.774375,-83.526573,24,26,18,12,291,1,347,7
2022-11-14 06:00:05,142,M-2,42.868855,-83.295864,23,25,17,12,10,1,21,4
2022-11-14 05:59:57,143,M-5,42.477155,-83.113198,31,31,19,NA,NA,NA,NA,NA
2022-11-14 05:59:59,144,M-1,42.707172,-82.774397,26,28,18,12,19,2,46,7
2022-11-14 05:58:19,145,M-1,42.367718,-83.545674,30,31,23,12,281,2,283,6
2022-11-14 06:00:12,146,M-9,42.341591,-83.4415,31,33,24,12,296,1,311,2
2022-11-14 06:00:00,147,M-9,42.275913,-83.160324,34,39,22,12,268,2,288,5
2022-11-14 05:59:57,149,M-11,42.21912,-83.54002,33,37,25,NA,NA,NA,NA,NA
2022-11-14 06:59:55,150,M-13,42.640709,-83.239648,28,29,18,NA,NA,NA,NA,NA
2022-11-14 06:59:55,151,M-14,42.453832,-83.430961,32,32,25,NA,NA,NA,NA,NA
2022-11-14 06:59:59,152,M-18,42.555847,-82.859558,31,32,18,12,357,1,9,6
2022-11-14 07:00:02,153,M-19,42.496231,-82.918015,32,NA,18,12,336,1,336,2
2022-11-14 06:59:55,154,M-22,42.187557,-83.243858,34,NA,25,NA,NA,NA,NA,NA
2022-11-14 06:58:28,155,M-24,42.383812,-83.478035,31,NA,24,NA,NA,NA,NA,NA
2022-11-14 07:00:03,156,I75N @ Crooks,42.605172,-83.170011,28,30,20,12,165,0,129,6
2022-11-14 07:00:08,157,I75S-MM060.1,42.4604209,-83.1060032,33,36,18,12,26,3,356,8
2022-11-14 07:59:55,1,I75MM2638-ESS,44.785642,-84.715639,NA,NA,NA,10,NA,NA,NA,NA
2022-11-14 07:59:56,2,I75SMM2834-RPU,45.0549111,-84.6885,NA,30,NA,10,NA,NA,NA,NA
2022-11-14 07:59:56,4,Kalaska East M-72 at Sunset Trail,44.713161,-84.979797,23,NA,22,NA,NA,NA,NA,NA
2022-11-14 06:59:55,5,Interlochen ESS#5,44.658686,-85.815533,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 08:00:00,7,AWS #2 I-75 at Trowbridge,45.229483,-84.587187,28,26,22,NA,NA,NA,NA,NA
2022-11-14 06:59:55,9,Negaune,46.5346,-87.5278,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 06:59:56,10,US12MM6149 Edwardsburg,41.788123,-86.127571,31,NA,23,10,286,1,279,3
2022-11-14 06:57:38,11,Escanaba River Bridge,45.794878,-87.07607,23,19,20,12,18,1,18,4
2022-11-14 08:00:02,12,ESS#4 Sherman,44.445858,-85.698384,27,NA,25,10,NA,NA,NA,NA
2022-11-14 07:00:02,13,M79MM0495 Hastings,42.610004,-85.263515,31,NA,28,10,142,NA,140,2
2022-11-14 08:00:03,14,I94MM1083B Marshall,42.297782,-84.999126,32,NA,28,10,228,1,177,4
2022-11-14 07:59:57,15,Covington Site 6,46.41708,-88.4935,12,NA,10,10,0,0,38,0
2022-11-14 08:00:00,16,Manistique T21,45.96703814,-86.20269854,23,25,22,NA,319,4,309,5
2022-11-14 06:59:59,17,I69MM0088 Coldwater,41.877648,-84.990414,NA,NA,26,7,102,0,140,1
2022-11-14 08:00:03,18,South Haven - i196mm0200,42.404641,-86.25104,NA,NA,26,10,90,5,91,7
2022-11-14 07:58:31,19,US31MM0470 Holland,42.751002,-86.118785,33,NA,28,10,95,3,101,5
2022-11-14 06:59:57,20,US131MM1412 Constantine,41.816024,-85.662682,33,NA,29,10,171,1,173,2
2022-11-14 08:00:04,22,US131MM0610 Wayland,42.62936,-85.662635,33,NA,28,10,101,3,108,5
2022-11-14 08:00:03,24,T15 Trenary ESS,46.15847333,-86.97997464,17,NA,16,10,0,0,116,1
2022-11-14 07:56:04,25,Dafter T26,46.37466667,-84.4344333,24,NA,21,10,0,0,107,2
2022-11-14 08:00:06,27,Golden Lake,46.16046,-88.87984,10,20,8,6,218,0,145,3
2022-11-14 08:00:02,28, ESS #7 Kwalloon Lake US131MM0122,45.28292,-84.939561,27,30,23,10,NA,NA,NA,NA
2022-11-14 08:00:03,29,I94MM0006B New Buffalo,41.767521,-86.739658,32,NA,20,10,189,2,204,6
2022-11-14 06:59:58,30,Arnheim T6,46.9534,-88.453,21,NA,20,10,272,1,243,4
2022-11-14 07:59:58,32,ESS 2 Cadillac South,44.166987,-85.438533,26,NA,24,3,151,0,166,2
2022-11-14 08:00:02,33,ESS 2 Merriweather,46.54878,-89.62556,14,NA,12,10,270,0,277,1
2022-11-14 08:00:00,34,M134MM0169 Cedarville,45.9995,-84.36333,23,27,21,NA,351,2,352,6
2022-11-14 07:00:07,36,Reed City,43.88729,-85.52686,28,NA,27,3,105,3,106,4
2022-11-14 08:00:03,37,T2 Rockland,46.7249,-89.1509,13,NA,10,10,171,0,164,1
2022-11-14 07:00:05,38,Site 7 Newberry,46.30378,-85.26,NA,24,20,NA,NA,NA,NA,NA
2022-11-14 06:59:57,39,I94MM0340B Benton Harbor,42.132851,-86.370088,31,NA,23,4,135,2,138,5
2022-11-14 07:00:03,40,ESS 1 I-75 at Levering Rd,45.63515,-84.635192,28,31,24,10,244,0,223,1
2022-11-14 07:00:00,42,Site 4 Watersmeet,46.26303,-89.17819,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 07:58:11,43,M94MM0001 Shingleton,46.33225,-86.46589,25,NA,24,NA,149,NA,123,2
2022-11-14 07:00:06,44,T4 Nisula,46.7658,-88.9452,15,NA,13,10,65,0,75,1
2022-11-14 08:00:02,45,MI-01 Brevort,46.00841,-85.00555,22,28,22,NA,17,2,357,6
2022-11-14 07:00:08,46,ESS 8 - Paradise,46.60047,-85.22383,24,28,23,10,0,0,226,1
2022-11-14 07:00:05,48,MI-02 Kalkaska,44.7166,-85.1906,22,NA,17,12,175,NA,87,1
2022-11-14 07:00:04,49,I94MM0460 Hartford,42.192917,-86.1657,32,NA,27,10,154,2,145,4
2022-11-14 07:00:04,50,US41MM0001 Phoenix,47.38878,-88.27761,22,NA,21,NA,60,0,88,4
2022-11-14 07:00:06,51,Site # 2 - Maple City,44.8063,-85.8963,27,NA,25,12,210,1,218,2
2022-11-14 07:00:08,52,Eastport,45.1074,-85.3521,31,NA,27,9,175,3,188,9
2022-11-14 07:59:59,53,DeTour,45.97233,-84.08558,21,NA,18,10,0,0,322,1
2022-11-14 08:00:26,54,West Branch,44.24511,-84.22731,23,NA,22,7,300,0,343,2
2022-11-14 08:00:02,56,MI-01 Rapid River,45.9261,-86.9837,22,27,20,10,0,0,129,1
2022-11-14 07:00:08,57,MI-02 Elmira,45.075,-84.8982,26,NA,26,10,235,3,189,5
2022-11-14 07:00:08,58,Lachine,45.0675,-83.7169,26,NA,25,7,315,4,329,1
2022-11-14 07:00:06,59,Houghton Lake,44.33489,-84.80651,24,NA,23,10,NA,NA,NA,NA
2022-11-14 07:00:08,61,Ludington,43.95574,-86.33909,29,NA,27,6,65,2,62,3
2022-11-14 08:00:02,62,Twin Lakes,46.88494,-88.8637,15,NA,13,NA,220,NA,216,1
2022-11-14 07:00:04,64,ESS Site 10 Ontonagon,46.86689,-89.31436,21,24,19,10,121,2,116,6
2022-11-14 07:00:06,65,MI-01 Harvey,46.48812,-87.23149,18,25,15,4,155,3,150,6
2022-11-14 07:00:04,66,MI-02 Curran,44.7265,-83.8083,23,NA,20,10,195,NA,185,1
2022-11-14 08:00:11,67,St. Ignace,45.89735,-84.74475,24,31,NA,NA,NA,NA,NA,NA
2022-11-14 07:00:03,68,T17 Sundell,46.34745833,-87.11594722,13,NA,11,10,0,0,278,0
2022-11-14 07:00:26,69,WELLSTON ESS SIte #7,44.2227,-85.8053,28,NA,28,12,145,0,134,2
2022-11-14 07:00:05,70,MI-01 Engadine,46.10089,-85.6178,20,26,19,2 3/4,278,NA,269,1
2022-11-14 07:00:03,71,Michigamme,46.53887,-88.12978,12,NA,8,12,0,0,272,1
2022-11-14 08:00:03,72,Trout Creek T3,46.47888,-88.99046,14,NA,12,10,130,0,133,2
2022-11-14 07:00:00,76,St12 Cedar River,45.55023131,-87.26991195,20,NA,17,10,317,1,308,4
2022-11-14 07:00:06,79,Cooks,45.9096,-86.48062,20,26,19,NA,28,0,47,2
2022-11-14 07:59:58,81,T5 Calumet,47.21913,-88.458,22,24,20,10,50,1,16,3
2022-11-14 07:00:14,82,Wakefield,46.4773,-89.9519,17,NA,15,10,97,1,79,3
2022-11-14 08:00:06,83,Gwinn,46.27616,-87.41586,10,21,10,NA,337,0,99,1
2022-11-14 08:00:06,84,Rudyard,46.18625,-84.56087,20,25,NA,6,0,0,48,1
2022-11-14 07:00:03,85,Hermansville,45.75189,-87.6825,16,20,14,10,0,0,275,2
2022-11-14 07:00:05,86,T9 Republic,46.25009,-88.01069,14,NA,12,10,0,0,185,1
2022-11-14 07:00:08,87,Presque Isle # 32,45.331,-83.5754,27,NA,24,3,280,2,281,4
2022-11-14 06:59:59,88,Silver City,46.83028,-89.56828,26,NA,19,10,177,3,157,5
2022-11-14 07:00:01,89,T22 Blaney Park,46.1006,-85.9267,20,NA,18,10,0,0,288,1
2022-11-14 07:00:04,90,I94MM0844B Galesburg,42.271174,-85.441124,33,NA,30,10,131,0,110,3
2022-11-14 06:59:56,91,Gaylord West AWS#1,45.061387,-84.782222,NA,30,NA,NA,NA,NA,NA,NA
2022-11-14 06:59:54,94,Kalamazoo,42.23807,-85.677811,32,NA,28,12,NA,NA,NA,NA
2022-11-14 07:00:05,95,Fife Lake,44.5123,-85.4022,25,NA,23,10,70,0,62,2
2022-11-14 07:00:09,96,MANISTEE Site # 8,44.2198,-86.3088,29,NA,28,7,100,1,97,3
2022-11-14 07:00:20,97,MI-03 US-31 at 31BR,43.25075,-86.20448,33,38,25,12,NA,NA,NA,NA
2022-11-14 07:58:46,98,MI-03 Coopersville,43.05335,-85.90804,33,39,27,12,83,2,55,6
2022-11-14 07:00:14,99,MI-03 US-31 at I-96,43.17153,-86.20579,33,38,25,12,9,3,337,5
2022-11-14 06:59:58,103,I-75 @ Square Lake Road,42.614312,-83.233604,28,23,21,NA,354,1,28,7
2022-11-14 07:00:06,110,Escanaba River Bridge,45.794878,-87.07607,23,19,20,12,15,1,26,4
2022-11-14 08:00:00,121,MDOT site,44.7556,-85.51966,29,30,26,12,193,2,167,5
2022-11-14 07:00:09,124,ESS 1 MM-22 AT NORTH EAGLE HWY,45.05765,-85.69938,28,66,26,12,165,1,159,2
2022-11-14 07:00:08,125,ESS 2 - M-32 AT COUNTY RD 491,44.96178,-84.28186,26,33,21,12,NA,NA,NA,NA
2022-11-14 08:00:02,126,ESS 3  I-75 NORTH OF EXIT 215,44.28402,-84.32824,NA,27,NA,NA,NA,NA,NA,NA
2022-11-14 07:00:04,127,BDWS BRIDGE 1 - E 50 RD - US 131 M-MM 174.2,44.17932,-85.42504,NA,27,NA,NA,NA,NA,NA,NA
2022-11-14 07:00:08,128,B-2  M115 at N River Road,43.979868,-85.083738,26,33,23,12,127,NA,119,2
2022-11-14 08:00:07,132,B-3  M-20 at Costabella Ave,43.595634,-85.085774,26,31,23,12,174,1,196,2
2022-11-14 08:00:06,133,B-8  US-10 at M-47,43.59716,-84.139437,24,24,19,12,287,0,303,3
2022-11-14 08:00:03,134,B-15,43.177376,-83.769255,24,24,19,12,149,1,157,4
2022-11-14 06:58:15,135,B-17,42.80168,-83.730006,27,28,21,12,95,1,71,4
2022-11-14 08:00:02,136,B-19,43.009118,-83.679774,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 07:00:01,137,B-21  I-69 at M-24,43.024745,-83.322205,NA,16,NA,NA,NA,NA,NA,NA
2022-11-14 07:00:08,138,B-22 WB I-69 Rest Area W of Capac,42.992582,-82.959523,23,24,17,12,322,0,316,3
2022-11-14 07:00:08,139, B-27 I-75 at Zilwaukee Bridge,43.48901,-83.925009,24,19,20,12,282,1,290,2
2022-11-14 08:00:07,140,B-99 I-675 at Henry Marsh Bridge,43.440276,-83.948587,25,21,20,12,204,0,187,2
2022-11-14 07:59:59,141,M-1,42.774375,-83.526573,24,26,18,12,291,1,347,7
2022-11-14 07:00:06,142,M-2,42.868855,-83.295864,23,25,18,12,357,1,17,4
2022-11-14 06:59:57,143,M-5,42.477155,-83.113198,31,31,19,NA,NA,NA,NA,NA
2022-11-14 06:59:59,144,M-1,42.707172,-82.774397,25,28,18,12,348,NA,25,3
2022-11-14 07:58:03,145,M-1,42.367718,-83.545674,30,31,23,12,281,2,283,6
2022-11-14 08:00:12,146,M-9,42.341591,-83.4415,31,33,24,12,296,1,311,2
2022-11-14 08:00:00,147,M-9,42.275913,-83.160324,34,39,22,12,268,2,288,5
2022-11-14 06:59:57,149,M-11,42.21912,-83.54002,33,36,26,NA,NA,NA,NA,NA
2022-11-14 06:59:55,150,M-13,42.640709,-83.239648,27,28,20,NA,NA,NA,NA,NA
2022-11-14 07:59:55,151,M-14,42.453832,-83.430961,32,31,25,NA,NA,NA,NA,NA
2022-11-14 06:59:59,152,M-18,42.555847,-82.859558,30,30,18,12,332,1,344,5
2022-11-14 07:00:02,153,M-19,42.496231,-82.918015,31,NA,18,12,350,1,347,2
2022-11-14 07:59:55,154,M-22,42.187557,-83.243858,NA,NA,25,NA,NA,NA,NA,NA
2022-11-14 06:58:28,155,M-24,42.383812,-83.478035,31,NA,24,NA,NA,NA,NA,NA
2022-11-14 07:00:03,156,I75N @ Crooks,42.605172,-83.170011,30,28,20,12,124,1,143,9
2022-11-14 08:00:07,157,I75S-MM060.1,42.4604209,-83.1060032,33,35,19,12,35,1,10,8
2022-11-14 07:59:55,1,I75MM2638-ESS,44.785642,-84.715639,NA,NA,NA,10,NA,NA,NA,NA
2022-11-14 08:59:56,2,I75SMM2834-RPU,45.0549111,-84.6885,NA,30,NA,10,NA,NA,NA,NA
2022-11-14 07:59:56,4,Kalaska East M-72 at Sunset Trail,44.713161,-84.979797,25,NA,24,NA,NA,NA,NA,NA
2022-11-14 07:59:55,5,Interlochen ESS#5,44.658686,-85.815533,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 08:00:00,7,AWS #2 I-75 at Trowbridge,45.229483,-84.587187,29,23,22,NA,NA,NA,NA,NA
2022-11-14 08:59:55,9,Negaune,46.5346,-87.5278,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 07:59:57,10,US12MM6149 Edwardsburg,41.788123,-86.127571,32,NA,25,10,189,3,188,5
2022-11-14 08:57:40,11,Escanaba River Bridge,45.794878,-87.07607,23,19,20,12,18,1,18,4
2022-11-14 09:00:03,12,ESS#4 Sherman,44.445858,-85.698384,26,NA,25,10,NA,NA,NA,NA
2022-11-14 08:00:02,13,M79MM0495 Hastings,42.610004,-85.263515,32,NA,27,10,156,2,160,4
2022-11-14 08:00:03,14,I94MM1083B Marshall,42.297782,-84.999126,33,NA,28,10,216,1,214,3
2022-11-14 07:59:57,15,Covington Site 6,46.41708,-88.4935,15,NA,13,4,0,0,173,1
2022-11-14 08:00:00,16,Manistique T21,45.96703814,-86.20269854,26,24,25,NA,334,2,344,2
2022-11-14 07:59:57,17,I69MM0088 Coldwater,41.877648,-84.990414,33,NA,24,7,157,3,170,5
2022-11-14 08:00:03,18,South Haven - i196mm0200,42.404641,-86.25104,NA,NA,25,10,101,6,87,12
2022-11-14 07:58:31,19,US31MM0470 Holland,42.751002,-86.118785,33,NA,28,10,113,4,133,9
2022-11-14 07:59:56,20,US131MM1412 Constantine,41.816024,-85.662682,33,NA,28,10,160,2,157,3
2022-11-14 09:00:04,22,US131MM0610 Wayland,42.62936,-85.662635,33,NA,28,10,120,3,110,6
2022-11-14 09:00:05,24,T15 Trenary ESS,46.15847333,-86.97997464,16,NA,14,10,256,0,227,1
2022-11-14 08:59:00,25,Dafter T26,46.37466667,-84.4344333,25,NA,21,10,48,1,81,2
2022-11-14 08:59:26,26,MI-02 Glennie,44.4511,-83.6886,21,NA,19,12,185,2,262,4
2022-11-14 08:00:06,27,Golden Lake,46.16046,-88.87984,14,23,11,6,0,0,158,1
2022-11-14 08:00:02,28, ESS #7 Kwalloon Lake US131MM0122,45.28292,-84.939561,29,30,25,10,NA,NA,NA,NA
2022-11-14 08:00:03,29,I94MM0006B New Buffalo,41.767521,-86.739658,33,NA,21,10,173,1,145,5
2022-11-14 08:59:57,30,Arnheim T6,46.9534,-88.453,21,NA,20,10,272,1,243,4
2022-11-14 07:59:58,32,ESS 2 Cadillac South,44.166987,-85.438533,28,NA,26,6,168,1,199,3
2022-11-14 08:00:02,33,ESS 2 Merriweather,46.54878,-89.62556,19,NA,17,10,254,0,261,2
2022-11-14 09:00:00,34,M134MM0169 Cedarville,45.9995,-84.36333,22,27,20,NA,339,1,270,3
2022-11-14 09:00:07,36,Reed City,43.88729,-85.52686,28,NA,27,3,105,3,106,4
2022-11-14 08:00:03,37,T2 Rockland,46.7249,-89.1509,16,NA,13,10,0,0,240,1
2022-11-14 09:00:08,38,Site 7 Newberry,46.30378,-85.26,NA,24,20,NA,NA,NA,NA,NA
2022-11-14 08:59:57,39,I94MM0340B Benton Harbor,42.132851,-86.370088,31,NA,23,4,135,2,138,5
2022-11-14 09:00:03,40,ESS 1 I-75 at Levering Rd,45.63515,-84.635192,28,31,24,10,244,0,223,1
2022-11-14 08:00:00,42,Site 4 Watersmeet,46.26303,-89.17819,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 07:58:11,43,M94MM0001 Shingleton,46.33225,-86.46589,22,NA,21,NA,322,NA,344,2
2022-11-14 09:00:05,44,T4 Nisula,46.7658,-88.9452,15,NA,13,10,65,0,75,1
2022-11-14 09:00:03,45,MI-01 Brevort,46.00841,-85.00555,20,26,20,NA,21,3,17,6
2022-11-14 09:00:08,46,ESS 8 - Paradise,46.60047,-85.22383,24,28,23,10,0,0,226,2
2022-11-14 08:00:05,48,MI-02 Kalkaska,44.7166,-85.1906,26,NA,20,12,125,NA,125,2
2022-11-14 09:00:04,49,I94MM0460 Hartford,42.192917,-86.1657,32,NA,27,10,154,2,145,4
2022-11-14 09:00:04,50,US41MM0001 Phoenix,47.38878,-88.27761,22,NA,21,NA,60,1,88,4
2022-11-14 08:00:05,51,Site # 2 - Maple City,44.8063,-85.8963,28,NA,26,12,180,1,173,2
2022-11-14 08:00:08,52,Eastport,45.1074,-85.3521,31,NA,26,10,180,5,176,9
2022-11-14 07:59:59,53,DeTour,45.97233,-84.08558,26,NA,20,10,51,3,49,5
2022-11-14 08:00:26,54,West Branch,44.24511,-84.22731,26,NA,26,7,20,3,26,4
2022-11-14 08:00:02,56,MI-01 Rapid River,45.9261,-86.9837,24,30,21,10,289,2,278,4
2022-11-14 08:00:08,57,MI-02 Elmira,45.075,-84.8982,27,NA,26,10,210,3,194,5
2022-11-14 08:00:07,58,Lachine,45.0675,-83.7169,28,NA,28,6,245,2,255,5
2022-11-14 09:00:06,59,Houghton Lake,44.33489,-84.80651,24,NA,23,10,NA,NA,NA,NA
2022-11-14 08:00:08,61,Ludington,43.95574,-86.33909,30,NA,28,7,40,1,360,4
2022-11-14 08:00:02,62,Twin Lakes,46.88494,-88.8637,19,NA,18,NA,115,1,127,2
2022-11-14 08:00:04,64,ESS Site 10 Ontonagon,46.86689,-89.31436,23,27,20,10,119,2,119,7
2022-11-14 08:00:06,65,MI-01 Harvey,46.48812,-87.23149,20,26,17,4,190,3,162,6
2022-11-14 08:00:05,66,MI-02 Curran,44.7265,-83.8083,27,NA,23,10,280,1,269,2
2022-11-14 09:00:10,67,St. Ignace,45.89735,-84.74475,24,31,NA,NA,NA,NA,NA,NA
2022-11-14 09:00:03,68,T17 Sundell,46.34745833,-87.11594722,13,NA,11,10,0,0,278,0
2022-11-14 09:00:27,69,WELLSTON ESS SIte #7,44.2227,-85.8053,28,NA,28,12,145,1,134,2
2022-11-14 08:00:05,70,MI-01 Engadine,46.10089,-85.6178,24,29,23,2 3/4,11,2,13,3
2022-11-14 08:00:03,71,Michigamme,46.53887,-88.12978,14,NA,10,12,0,0,195,1
2022-11-14 09:00:04,72,Trout Creek T3,46.47888,-88.99046,14,NA,11,10,103,0,178,1
2022-11-14 08:00:00,76,St12 Cedar River,45.55023131,-87.26991195,23,NA,18,10,328,2,341,6
2022-11-14 09:00:05,79,Cooks,45.9096,-86.48062,20,28,19,NA,28,0,47,2
2022-11-14 07:59:58,81,T5 Calumet,47.21913,-88.458,24,26,21,9,38,2,51,5
2022-11-14 09:00:14,82,Wakefield,46.4773,-89.9519,17,NA,15,10,97,1,79,3
2022-11-14 09:00:06,83,Gwinn,46.27616,-87.41586,8,19,7,NA,0,0,99,0
2022-11-14 09:00:05,84,Rudyard,46.18625,-84.56087,20,24,NA,6,328,3,319,4
2022-11-14 09:00:03,85,Hermansville,45.75189,-87.6825,16,20,14,10,0,0,275,2
2022-11-14 09:00:05,86,T9 Republic,46.25009,-88.01069,14,NA,12,10,0,0,185,1
2022-11-14 07:59:56,87,Presque Isle # 32,45.331,-83.5754,29,NA,26,8,290,3,300,5
2022-11-14 07:59:59,88,Silver City,46.83028,-89.56828,27,NA,19,10,171,3,158,7
2022-11-14 08:00:01,89,T22 Blaney Park,46.1006,-85.9267,24,NA,21,10,54,1,104,3
2022-11-14 08:00:03,90,I94MM0844B Galesburg,42.271174,-85.441124,34,NA,29,10,132,1,161,4
2022-11-14 07:59:56,91,Gaylord West AWS#1,45.061387,-84.782222,NA,31,NA,NA,NA,NA,NA,NA
2022-11-14 08:52:54,92,Cut River Bridge,46.044314,-85.12423,24,NA,21,NA,316,3,297,6
2022-11-14 08:59:54,94,Kalamazoo,42.23807,-85.677811,NA,NA,28,12,NA,NA,NA,NA
2022-11-14 08:00:05,95,Fife Lake,44.5123,-85.4022,26,NA,24,10,105,1,119,3
2022-11-14 08:00:09,96,MANISTEE Site # 8,44.2198,-86.3088,29,NA,29,7,95,1,103,2
2022-11-14 09:00:25,97,MI-03 US-31 at 31BR,43.25075,-86.20448,33,38,25,12,NA,NA,NA,NA
2022-11-14 07:58:46,98,MI-03 Coopersville,43.05335,-85.90804,33,39,26,12,104,2,73,6
2022-11-14 08:00:13,99,MI-03 US-31 at I-96,43.17153,-86.20579,33,38,24,12,360,4,2,5
2022-11-14 08:59:59,103,I-75 @ Square Lake Road,42.614312,-83.233604,28,23,21,NA,354,1,28,7
2022-11-14 08:00:05,110,Escanaba River Bridge,45.794878,-87.07607,25,23,22,12,15,2,2,4
2022-11-14 08:00:00,121,MDOT site,44.7556,-85.51966,30,31,26,12,130,1,163,4
2022-11-14 08:00:10,124,ESS 1 MM-22 AT NORTH EAGLE HWY,45.05765,-85.69938,30,68,26,12,99,1,84,3
2022-11-14 08:00:08,125,ESS 2 - M-32 AT COUNTY RD 491,44.96178,-84.28186,28,35,21,12,NA,NA,NA,NA
2022-11-14 09:00:04,126,ESS 3  I-75 NORTH OF EXIT 215,44.28402,-84.32824,NA,27,NA,NA,NA,NA,NA,NA
2022-11-14 08:00:04,127,BDWS BRIDGE 1 - E 50 RD - US 131 M-MM 174.2,44.17932,-85.42504,NA,30,NA,NA,NA,NA,NA,NA
2022-11-14 08:00:07,128,B-2  M115 at N River Road,43.979868,-85.083738,28,35,24,12,174,NA,133,3
2022-11-14 09:00:07,132,B-3  M-20 at Costabella Ave,43.595634,-85.085774,27,31,23,12,99,2,120,2
2022-11-14 08:00:06,133,B-8  US-10 at M-47,43.59716,-84.139437,29,26,23,12,209,0,210,2
2022-11-14 08:00:03,134,B-15,43.177376,-83.769255,29,28,22,12,111,NA,64,3
2022-11-14 07:58:15,135,B-17,42.80168,-83.730006,30,31,23,12,118,1,62,4
2022-11-14 09:00:02,136,B-19,43.009118,-83.679774,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-14 09:00:01,137,B-21  I-69 at M-24,43.024745,-83.322205,NA,16,NA,NA,NA,NA,NA,NA
2022-11-14 08:00:08,138,B-22 WB I-69 Rest Area W of Capac,42.992582,-82.959523,27,28,20,12,97,1,58,3
2022-11-14 08:00:08,139, B-27 I-75 at Zilwaukee Bridge,43.48901,-83.925009,28,23,23,12,48,2,47,9
2022-11-14 08:00:07,140,B-99 I-675 at Henry Marsh Bridge,43.440276,-83.948587,31,28,24,12,0,0,172,2
2022-11-14 08:59:59,141,M-1,42.774375,-83.526573,26,27,19,12,335,1,335,6
2022-11-14 09:00:05,142,M-2,42.868855,-83.295864,23,25,18,12,357,0,17,4
2022-11-14 08:59:57,143,M-5,42.477155,-83.113198,31,31,19,NA,NA,NA,NA,NA
